Date Vps1 Ips1 Vps2 Ips2
2019-04-05 07:19:54.854000 1.3 0.161 1.2 0.157
2019-04-05 07:29:56.428000 1.3 0.161 1.2 0.157
2019-04-05 07:39:56.992000 1.3 0.161 1.2 0.157
2019-04-05 07:49:58.872000 1.3 0.161 1.2 0.157
2019-04-05 08:00:01.386000 1.3 0.161 1.2 0.157
2019-04-05 08:10:01.529000 1.3 0.161 1.2 0.157
2019-04-05 08:20:02.314000 1.3 0.161 1.2 0.157
2019-04-05 08:30:04.869000 2.5 0.359 3.0 0.356
2019-04-05 08:40:07.121000 2.5 0.361 3.0 0.356
2019-04-05 08:50:07.748000 2.5 0.361 3.0 0.356
2019-04-05 09:00:10.155000 2.5 0.361 3.0 0.356
2019-04-05 09:10:11.468000 2.5 0.361 3.0 0.356
2019-04-05 09:20:13.289000 2.5 0.359 3.0 0.354
2019-04-05 09:30:15.721000 2.5 0.359 3.0 0.354
2019-04-05 09:40:17.042000 2.5 0.359 3.0 0.356
2019-04-05 09:50:18.714000 2.5 0.359 3.0 0.356
2019-04-05 10:00:20.470000 2.5 0.359 3.0 0.356
2019-04-05 10:10:23.256000 2.5 0.359 3.0 0.356
2019-04-05 10:20:25.042000 2.5 0.359 3.0 0.356
2019-04-05 10:30:27.861000 2.5 0.359 3.0 0.356
2019-04-05 10:40:30.080000 2.5 0.359 3.0 0.356
2019-04-05 10:50:30.807000 2.5 0.359 3.0 0.354
2019-04-05 11:00:33.358000 2.5 0.359 3.0 0.356
2019-04-05 11:10:35.977000 2.5 0.359 3.0 0.356
2019-04-05 11:20:37.655000 2.5 0.359 3.0 0.356
2019-04-05 11:30:39.041000 2.5 0.359 3.0 0.356
2019-04-05 11:40:40.975000 2.5 0.359 3.0 0.356
2019-04-05 11:50:42.421000 2.5 0.359 3.0 0.354
2019-04-05 12:00:44.855000 2.5 0.359 3.0 0.354
2019-04-05 12:10:47.340000 2.5 0.114 3.0 0.112
2019-04-05 12:20:49.844000 2.5 0.114 3.0 0.112
2019-04-05 12:30:51.744000 2.5 0.114 3.0 0.112
2019-04-05 12:40:53.602000 2.5 0.114 3.0 0.112
2019-04-05 12:50:55.610000 2.5 0.114 3.0 0.112
2019-04-05 13:00:55.803000 2.5 0.114 3.0 0.112
2019-04-05 13:10:57.270000 2.5 0.114 3.0 0.112
2019-04-05 13:20:59.090000 2.5 0.114 3.0 0.112
2019-04-05 13:31:00.755000 2.5 0.114 3.0 0.112
2019-04-05 13:41:01.181000 2.5 0.114 3.0 0.112
2019-04-05 13:51:03.747000 2.5 0.114 3.0 0.112
2019-04-05 14:01:05.233000 2.5 0.114 3.0 0.112
2019-04-05 14:11:05.356000 2.5 0.114 3.0 0.112
2019-04-05 14:21:06.691000 2.5 0.114 3.0 0.112
2019-04-05 14:31:08.127000 2.5 0.114 3.0 0.112
2019-04-05 14:41:10.293000 2.5 0.114 3.0 0.112
2019-04-05 14:51:12.719000 2.5 0.114 3.0 0.112
2019-04-05 15:01:14.965000 2.5 0.114 3.0 0.112
2019-04-05 15:11:17.951000 2.5 0.114 3.0 0.112
2019-04-05 15:21:20.197000 2.5 0.114 3.0 0.112
2019-04-05 15:31:22.203000 2.5 0.114 3.0 0.112
2019-04-05 15:41:23.439000 2.5 0.114 3.0 0.112
2019-04-05 15:51:26.105000 2.5 0.114 3.0 0.112
2019-04-05 16:01:27.821000 2.5 0.114 3.0 0.112
2019-04-05 16:11:29.927000 2.5 0.114 3.0 0.112
2019-04-05 16:21:31.993000 2.5 0.114 3.0 0.112
2019-04-05 16:31:33.949000 2.5 0.114 3.0 0.112
2019-04-05 16:41:35.935000 2.5 0.114 3.0 0.112
2019-04-05 16:51:37.621000 2.5 0.114 3.0 0.112
2019-04-05 17:01:39.757000 2.5 0.114 3.0 0.112
2019-04-05 17:11:42.613000 2.5 0.114 3.0 0.112
2019-04-05 17:21:44.939000 2.5 0.114 3.0 0.112
2019-04-05 17:31:45.885000 2.5 0.114 3.0 0.112
2019-04-05 17:41:47.461000 2.5 0.114 3.0 0.112
2019-04-05 17:51:50.037000 2.5 0.114 3.0 0.112
2019-04-05 18:01:51.413000 2.5 0.114 3.0 0.112
2019-04-05 18:11:53.369000 2.5 0.114 3.0 0.112
2019-04-05 18:21:55.255000 2.5 0.114 3.0 0.112
2019-04-05 18:31:58.181000 2.5 0.114 3.0 0.112
2019-04-05 18:41:59.857000 2.5 0.114 3.0 0.112
2019-04-05 18:52:01.603000 2.5 0.114 3.0 0.112
2019-04-05 19:02:03.109000 2.5 0.114 3.0 0.112
2019-04-05 19:12:04.935000 2.5 0.114 3.0 0.112
2019-04-05 19:22:07.181000 2.5 0.114 3.0 0.112
2019-04-05 19:32:09.537000 2.5 0.114 3.0 0.112
2019-04-05 19:42:10.993000 2.5 0.114 3.0 0.112
2019-04-05 19:52:13.869000 2.5 0.114 3.0 0.112
2019-04-05 20:02:15.035000 2.5 0.114 3.0 0.112
2019-04-05 20:12:16.901000 2.5 0.114 3.0 0.112
2019-04-05 20:22:18.948000 2.5 0.114 3.0 0.112
2019-04-05 20:32:20.932000 2.5 0.114 3.0 0.112
2019-04-05 20:42:22.948000 2.5 0.114 3.0 0.112
2019-04-05 20:52:24.512000 2.5 0.114 3.0 0.112
2019-04-05 21:02:27.156000 2.5 0.114 3.0 0.112
2019-04-05 21:12:28.802000 2.5 0.114 3.0 0.112
2019-04-05 21:22:29.848000 2.5 0.114 3.0 0.112
2019-04-05 21:32:31.564000 2.5 0.114 3.0 0.112
2019-04-05 21:42:32.020000 2.5 0.114 3.0 0.112
2019-04-05 21:52:35.116000 2.5 0.114 3.0 0.112
2019-04-05 22:02:35.292000 2.5 0.114 3.0 0.112
2019-04-05 22:12:37.908000 2.5 0.114 3.0 0.112
2019-04-05 22:22:40.124000 2.5 0.114 3.0 0.112
2019-04-05 22:32:42.310000 2.5 0.114 3.0 0.112
2019-04-05 22:42:45.156000 2.5 0.114 3.0 0.112
2019-04-05 22:52:46.672000 2.5 0.114 3.0 0.112
2019-04-05 23:02:48.378000 2.5 0.114 3.0 0.112
2019-04-05 23:12:48.424000 2.5 0.114 3.0 0.112
2019-04-05 23:22:50.270000 2.5 0.114 3.0 0.112
2019-04-05 23:32:52.116000 2.5 0.114 3.0 0.112
2019-04-05 23:42:54.502000 2.5 0.114 3.0 0.112
2019-04-05 23:52:55.928000 2.5 0.114 3.0 0.112
2019-04-06 00:02:57.534000 2.5 0.114 3.0 0.112
2019-04-06 00:13:00.450000 2.5 0.114 3.0 0.112
2019-04-06 00:23:02.456000 2.5 0.114 3.0 0.112
2019-04-06 00:33:04.742000 2.5 0.114 3.0 0.112
2019-04-06 00:43:06.588000 2.5 0.114 3.0 0.112
2019-04-06 00:53:08.224000 2.5 0.114 3.0 0.112
2019-04-06 01:03:09.820000 2.5 0.114 3.0 0.112
2019-04-06 01:13:11.686000 2.5 0.114 3.0 0.112
2019-04-06 01:23:13.702000 2.5 0.114 3.0 0.112
2019-04-06 01:33:15.668000 2.5 0.114 3.0 0.112
2019-04-06 01:43:17.444000 2.5 0.114 3.0 0.112
2019-04-06 01:53:19.020000 2.5 0.114 3.0 0.112
2019-04-06 02:03:20.326000 2.5 0.114 3.0 0.112
2019-04-06 02:13:22.902000 2.5 0.114 3.0 0.112
2019-04-06 02:23:24.288000 2.5 0.114 3.0 0.112
2019-04-06 02:33:25.764000 2.5 0.114 3.0 0.112
2019-04-06 02:43:28.780000 2.5 0.114 3.0 0.112
2019-04-06 02:53:30.456000 2.5 0.114 3.0 0.112
2019-04-06 03:03:32.072000 2.5 0.114 3.0 0.112
2019-04-06 03:13:34.508000 2.5 0.114 3.0 0.112
2019-04-06 03:23:36.154000 2.5 0.114 3.0 0.112
2019-04-06 03:33:38.400000 2.5 0.114 3.0 0.112
2019-04-06 03:43:39.646000 2.5 0.114 3.0 0.112
2019-04-06 03:53:42.402000 2.5 0.114 3.0 0.112
2019-04-06 04:03:43.978000 2.5 0.114 3.0 0.112
2019-04-06 04:13:45.694000 2.5 0.114 3.0 0.112
2019-04-06 04:23:47.710000 2.5 0.114 3.0 0.112
2019-04-06 04:33:48.256000 2.5 0.114 3.0 0.112
2019-04-06 04:43:50.102000 2.5 0.114 3.0 0.112
2019-04-06 04:53:52.208000 2.5 0.114 3.0 0.112
2019-04-06 05:03:55.074000 2.5 0.114 3.0 0.112
2019-04-06 05:13:56.720000 2.5 0.114 3.0 0.112
2019-04-06 05:23:59.517000 2.5 0.114 3.0 0.112
2019-04-06 05:34:01.903000 2.5 0.114 3.0 0.112
2019-04-06 05:44:04.164000 2.5 0.114 3.0 0.112
2019-04-06 05:54:05.507000 2.5 0.114 3.0 0.112
2019-04-06 06:04:06.338000 2.5 0.114 3.0 0.112
2019-04-06 06:14:08.544000 2.5 0.114 3.0 0.112
2019-04-06 06:24:10.550000 2.5 0.114 3.0 0.112
2019-04-06 06:34:10.796000 2.5 0.114 3.0 0.112
2019-04-06 06:44:12.532000 2.5 0.114 3.0 0.112
2019-04-06 06:54:13.898000 2.5 0.114 3.0 0.112
2019-04-06 07:04:15.354000 2.5 0.114 3.0 0.112
2019-04-06 07:14:17.700000 2.5 0.114 3.0 0.112
2019-04-06 07:24:20.306000 2.5 0.114 3.0 0.112
2019-04-06 07:34:21.862000 2.5 0.114 3.0 0.112
2019-04-06 07:44:23.348000 2.5 0.114 3.0 0.112
2019-04-06 07:54:25.814000 2.5 0.114 3.0 0.112
2019-04-06 08:04:28.410000 2.5 0.114 3.0 0.112
2019-04-06 08:14:29.746000 2.5 0.114 3.0 0.112
2019-04-06 08:24:31.962000 2.5 0.114 3.0 0.112
2019-04-06 08:34:33.618000 2.5 0.114 3.0 0.112
2019-04-06 08:44:35.834000 2.5 0.114 3.0 0.112
2019-04-06 08:54:37.240000 2.5 0.114 3.0 0.112
2019-04-06 09:04:39.296000 2.5 0.114 3.0 0.112
2019-04-06 09:14:41.822000 2.5 0.114 3.0 0.112
2019-04-06 09:24:43.368000 2.5 0.114 3.0 0.112
2019-04-06 09:34:45.904000 2.5 0.114 3.0 0.112
2019-04-06 09:44:47.390000 2.5 0.114 3.0 0.112
2019-04-06 09:54:48.236000 2.5 0.114 3.0 0.112
2019-04-06 10:04:51.102000 2.5 0.114 3.0 0.112
2019-04-06 10:14:54.108000 2.5 0.114 3.0 0.112
2019-04-06 10:24:55.584000 2.5 0.114 3.0 0.112
2019-04-06 10:34:57.530000 2.5 0.114 3.0 0.112
2019-04-06 10:44:59.396000 2.5 0.114 3.0 0.112
2019-04-06 10:55:00.792000 2.5 0.114 3.0 0.112
2019-04-06 11:05:03.268000 2.5 0.114 3.0 0.112
2019-04-06 11:15:04.994000 2.5 0.114 3.0 0.112
2019-04-06 11:25:06.770000 2.5 0.114 3.0 0.112
2019-04-06 11:35:08.606000 2.5 0.114 3.0 0.112
2019-04-06 11:45:10.532000 2.5 0.114 3.0 0.112
2019-04-06 11:55:12.228000 2.5 0.114 3.0 0.112
2019-04-06 12:05:14.414000 2.5 0.114 3.0 0.112
2019-04-06 12:15:15.530000 2.5 0.114 3.0 0.112
2019-04-06 12:25:17.486000 2.5 0.114 3.0 0.112
2019-04-06 12:35:18.612000 2.5 0.114 3.0 0.112
2019-04-06 12:45:19.708000 2.5 0.114 3.0 0.112
2019-04-06 12:55:21.804000 2.5 0.114 3.0 0.112
2019-04-06 13:05:24.790000 2.5 0.114 3.0 0.112
2019-04-06 13:15:26.766000 2.5 0.114 3.0 0.112
2019-04-06 13:25:28.202000 2.5 0.114 3.0 0.112
2019-04-06 13:35:30.248000 2.5 0.114 3.0 0.112
2019-04-06 13:45:32.224000 2.5 0.114 3.0 0.112
2019-04-06 13:55:34.370000 2.5 0.114 3.0 0.112
2019-04-06 14:05:35.906000 2.5 0.114 3.0 0.112
2019-04-06 14:15:36.272000 2.5 0.114 3.0 0.112
2019-04-06 14:25:38.238000 2.5 0.114 3.0 0.112
2019-04-06 14:35:39.275000 2.5 0.114 3.0 0.112
2019-04-06 14:45:41.167000 2.5 0.114 3.0 0.112
2019-04-06 14:55:43.981000 2.5 0.114 3.0 0.112
2019-04-06 15:05:46.929000 2.5 0.114 3.0 0.112
2019-04-06 15:15:48.533000 2.5 0.114 3.0 0.112
2019-04-06 15:25:50.899000 2.5 0.114 3.0 0.112
2019-04-06 15:35:52.075000 2.5 0.114 3.0 0.112
2019-04-06 15:45:54.211000 2.5 0.114 3.0 0.112
2019-04-06 15:55:56.587000 2.5 0.114 3.0 0.112
2019-04-06 16:05:58.473000 2.5 0.114 3.0 0.112
2019-04-06 16:16:00.249000 2.5 0.114 3.0 0.112
2019-04-06 16:26:00.335000 2.5 0.114 3.0 0.112
2019-04-06 16:36:02.201000 2.5 0.114 3.0 0.112
2019-04-06 16:46:04.967000 2.5 0.114 3.0 0.112
2019-04-06 16:56:06.863000 2.5 0.114 3.0 0.112
2019-04-06 17:06:08.979000 2.5 0.114 3.0 0.112
2019-04-06 17:16:11.195000 2.5 0.114 3.0 0.112
2019-04-06 17:26:13.261000 2.5 0.114 3.0 0.112
2019-04-06 17:36:14.577000 2.5 0.114 3.0 0.112
2019-04-06 17:46:17.113000 2.5 0.114 3.0 0.112
2019-04-06 17:56:18.139000 2.5 0.114 3.0 0.112
2019-04-06 18:06:18.155000 2.5 0.114 3.0 0.112
2019-04-06 18:16:19.601000 2.5 0.114 3.0 0.112
2019-04-06 18:26:21.257000 2.5 0.114 3.0 0.112
2019-04-06 18:36:22.833000 2.5 0.114 3.0 0.112
2019-04-06 18:46:23.839000 2.5 0.114 3.0 0.112
2019-04-06 18:56:23.975000 2.5 0.114 3.0 0.112
2019-04-06 19:06:25.431000 2.5 0.114 3.0 0.112
2019-04-06 19:16:27.027000 2.5 0.114 3.0 0.112
2019-04-06 19:26:29.763000 2.5 0.114 3.0 0.112
2019-04-06 19:36:31.059000 2.5 0.114 3.0 0.112
2019-04-06 19:46:32.645000 2.5 0.114 3.0 0.112
2019-04-06 19:56:35.381000 2.5 0.114 3.0 0.112
2019-04-06 20:06:38.017000 2.5 0.114 3.0 0.112
2019-04-06 20:16:39.473000 2.5 0.114 3.0 0.112
2019-04-06 20:26:40.909000 2.5 0.114 3.0 0.112
2019-04-06 20:36:42.695000 2.5 0.114 3.0 0.112
2019-04-06 20:46:45.341000 2.5 0.114 3.0 0.112
2019-04-06 20:56:46.957000 2.5 0.114 3.0 0.112
2019-04-06 21:06:48.623000 2.5 0.114 3.0 0.112
2019-04-06 21:16:50.599000 2.5 0.114 3.0 0.112
2019-04-06 21:26:52.355000 2.5 0.114 3.0 0.112
2019-04-06 21:36:55.161000 2.5 0.114 3.0 0.112
2019-04-06 21:46:56.697000 2.5 0.114 3.0 0.112
2019-04-06 21:56:58.903000 2.5 0.114 3.0 0.112
2019-04-06 22:07:00.269000 2.5 0.114 3.0 0.112
2019-04-06 22:17:02.245000 2.5 0.114 3.0 0.112
2019-04-06 22:27:04.141000 2.5 0.114 3.0 0.112
2019-04-06 22:37:06.457000 2.5 0.114 3.0 0.112
2019-04-06 22:47:06.633000 2.5 0.114 3.0 0.112
2019-04-06 22:57:08.269000 2.5 0.114 3.0 0.112
2019-04-06 23:07:10.855000 2.5 0.114 3.0 0.112
2019-04-06 23:17:12.551000 2.5 0.114 3.0 0.112
2019-04-06 23:27:14.347000 2.5 0.114 3.0 0.112
2019-04-06 23:37:16.553000 2.5 0.114 3.0 0.112
2019-04-06 23:47:18.609000 2.5 0.114 3.0 0.112
2019-04-06 23:57:19.831000 2.5 0.114 3.0 0.112
2019-04-07 00:07:22.877000 2.5 0.114 3.0 0.112
2019-04-07 00:17:24.718000 2.5 0.114 3.0 0.112
2019-04-07 00:27:27.224000 2.5 0.114 3.0 0.112
2019-04-07 00:37:29.160000 2.5 0.114 3.0 0.112
2019-04-07 00:47:31.686000 2.5 0.114 3.0 0.112
2019-04-07 00:57:33.422000 2.5 0.114 3.0 0.112
2019-04-07 01:07:34.658000 2.5 0.114 3.0 0.112
2019-04-07 01:17:36.604000 2.5 0.114 3.0 0.112
2019-04-07 01:27:38.210000 2.5 0.114 3.0 0.112
2019-04-07 01:37:40.506000 2.5 0.114 3.0 0.112
2019-04-07 01:47:41.962000 2.5 0.114 3.0 0.112
2019-04-07 01:57:44.488000 2.5 0.114 3.0 0.112
2019-04-07 02:07:44.484000 2.5 0.114 3.0 0.112
2019-04-07 02:17:46.370000 2.5 0.114 3.0 0.112
2019-04-07 02:27:48.946000 2.5 0.114 3.0 0.112
2019-04-07 02:37:50.532000 2.5 0.114 3.0 0.112
2019-04-07 02:47:52.238000 2.5 0.114 3.0 0.112
2019-04-07 02:57:54.804000 2.5 0.114 3.0 0.112
2019-04-07 03:07:57.420000 2.5 0.114 3.0 0.112
2019-04-07 03:17:59.326000 2.5 0.114 3.0 0.112
2019-04-07 03:28:00.712000 2.5 0.114 3.0 0.112
2019-04-07 03:38:03.068000 2.5 0.114 3.0 0.112
2019-04-07 03:48:04.934000 2.5 0.114 3.0 0.112
2019-04-07 03:58:07.930000 2.5 0.114 3.0 0.112
2019-04-07 04:08:09.626000 2.5 0.114 3.0 0.112
2019-04-07 04:18:10.732000 2.5 0.114 3.0 0.112
2019-04-07 04:28:12.448000 2.5 0.114 3.0 0.112
2019-04-07 04:38:15.094000 2.5 0.114 3.0 0.112
2019-04-07 04:48:16.800000 2.5 0.114 3.0 0.112
2019-04-07 04:58:18.086000 2.5 0.114 3.0 0.112
2019-04-07 05:08:20.772000 2.5 0.114 3.0 0.112
2019-04-07 05:18:21.658000 2.5 0.114 3.0 0.112
2019-04-07 05:28:22.304000 2.5 0.114 3.0 0.112
2019-04-07 05:38:22.310000 2.5 0.114 3.0 0.112
2019-04-07 05:48:24.926000 2.5 0.114 3.0 0.112
2019-04-07 05:58:26.092000 2.5 0.114 3.0 0.112
2019-04-07 06:08:27.088000 2.5 0.114 3.0 0.112
2019-04-07 06:18:28.714000 2.5 0.114 3.0 0.112
2019-04-07 06:28:30.830000 2.5 0.114 3.0 0.112
2019-04-07 06:38:32.376000 2.5 0.114 3.0 0.112
2019-04-07 06:48:35.202000 2.5 0.114 3.0 0.112
2019-04-07 06:58:36.618000 2.5 0.114 3.0 0.112
2019-04-07 07:08:38.324000 2.5 0.114 3.0 0.112
2019-04-07 07:18:39.760000 2.5 0.114 3.0 0.112
2019-04-07 07:28:41.866000 2.5 0.114 3.0 0.112
2019-04-07 07:38:43.612000 2.5 0.114 3.0 0.112
2019-04-07 07:48:46.348000 2.5 0.114 3.0 0.112
2019-04-07 07:58:48.054000 2.5 0.114 3.0 0.112
2019-04-07 08:08:50.400000 2.5 0.114 3.0 0.112
2019-04-07 08:18:51.496000 2.5 0.114 3.0 0.112
2019-04-07 08:28:52.582000 2.5 0.114 3.0 0.112
2019-04-07 08:38:54.408000 2.5 0.114 3.0 0.112
2019-04-07 08:48:55.884000 2.5 0.114 3.0 0.112
2019-04-07 08:58:57.244000 2.5 0.114 3.0 0.112
2019-04-07 09:08:59.453000 2.5 0.114 3.0 0.112
2019-04-07 09:19:01.031000 2.5 0.114 3.0 0.112
2019-04-07 09:29:03.116000 2.5 0.114 3.0 0.112
2019-04-07 09:39:04.172000 2.5 0.114 3.0 0.112
2019-04-07 09:49:07.218000 2.5 0.114 3.0 0.112
2019-04-07 09:59:08.544000 2.5 0.114 3.0 0.112
2019-04-07 10:09:10.410000 2.5 0.114 3.0 0.112
2019-04-07 10:19:12.886000 2.5 0.114 3.0 0.112
2019-04-07 10:29:14.792000 2.5 0.114 3.0 0.112
2019-04-07 10:39:16.698000 2.5 0.114 3.0 0.112
2019-04-07 10:49:18.274000 2.5 0.114 3.0 0.112
2019-04-07 10:59:21.190000 2.5 0.114 3.0 0.112
2019-04-07 11:09:21.256000 2.5 0.114 3.0 0.112
2019-04-07 11:19:22.392000 2.5 0.114 3.0 0.112
2019-04-07 11:29:23.588000 2.5 0.114 3.0 0.112
2019-04-07 11:39:25.754000 2.5 0.114 3.0 0.112
2019-04-07 11:49:27.720000 2.5 0.114 3.0 0.112
2019-04-07 11:59:30.136000 2.5 0.114 3.0 0.112
2019-04-07 12:09:31.612000 2.5 0.114 3.0 0.112
2019-04-07 12:19:34.068000 2.5 0.114 3.0 0.112
2019-04-07 12:29:34.774000 2.5 0.114 3.0 0.112
2019-04-07 12:39:36.200000 2.5 0.114 3.0 0.112
2019-04-07 12:49:38.556000 2.5 0.114 3.0 0.112
2019-04-07 12:59:39.632000 2.5 0.114 3.0 0.112
2019-04-07 13:09:41.138000 2.5 0.114 3.0 0.112
2019-04-07 13:19:43.294000 2.5 0.114 3.0 0.112
2019-04-07 13:29:45.750000 2.5 0.114 3.0 0.112
2019-04-07 13:39:46.916000 2.5 0.114 3.0 0.112
2019-04-07 13:49:48.622000 2.5 0.114 3.0 0.112
2019-04-07 13:59:50.948000 2.5 0.114 3.0 0.112
2019-04-07 14:09:53.494000 2.5 0.114 3.0 0.112
2019-04-07 14:19:55.800000 2.5 0.114 3.0 0.112
2019-04-07 14:29:57.716000 2.5 0.114 3.0 0.112
2019-04-07 14:40:00.132000 2.5 0.114 3.0 0.112
2019-04-07 14:50:02.368000 2.5 0.114 3.0 0.112
2019-04-07 15:00:03.944000 2.5 0.114 3.0 0.112
2019-04-07 15:10:05.850000 2.5 0.114 3.0 0.112
2019-04-07 15:20:07.746000 2.5 0.114 3.0 0.112
2019-04-07 15:30:09.132000 2.5 0.114 3.0 0.112
2019-04-07 15:40:10.558000 2.5 0.114 3.0 0.112
2019-04-07 15:50:11.814000 2.5 0.114 3.0 0.112
2019-04-07 16:00:12.520000 2.5 0.114 3.0 0.112
2019-04-07 16:10:14.716000 2.5 0.114 3.0 0.112
2019-04-07 16:20:16.012000 2.5 0.114 3.0 0.112
2019-04-07 16:30:18.188000 2.5 0.114 3.0 0.112
2019-04-07 16:40:19.884000 2.5 0.114 3.0 0.112
2019-04-07 16:50:22.130000 2.5 0.114 3.0 0.112
2019-04-07 17:00:24.186000 2.5 0.114 3.0 0.112
2019-04-07 17:10:26.262000 2.5 0.114 3.0 0.112
2019-04-07 17:20:28.398000 2.5 0.114 3.0 0.112
2019-04-07 17:30:30.274000 2.5 0.114 3.0 0.112
2019-04-07 17:40:31.880000 2.5 0.114 3.0 0.112
2019-04-07 17:50:33.756000 2.5 0.114 3.0 0.112
2019-04-07 18:00:35.832000 2.5 0.114 3.0 0.112
2019-04-07 18:10:38.719000 2.5 0.114 3.0 0.112
2019-04-07 18:20:39.972000 2.5 0.114 3.0 0.112
2019-04-07 18:30:43.057000 2.5 0.114 3.0 0.112
2019-04-07 18:40:44.703000 2.5 0.114 3.0 0.112
2019-04-07 18:50:46.419000 2.5 0.114 3.0 0.112
2019-04-07 19:00:48.495000 2.5 0.114 3.0 0.112
2019-04-07 19:10:49.291000 2.5 0.114 3.0 0.112
2019-04-07 19:20:51.687000 2.5 0.114 3.0 0.112
2019-04-07 19:30:53.963000 2.5 0.114 3.0 0.112
2019-04-07 19:40:55.449000 2.5 0.114 3.0 0.112
2019-04-07 19:50:57.045000 2.5 0.114 3.0 0.112
2019-04-07 20:00:58.961000 2.5 0.114 3.0 0.112
2019-04-07 20:11:00.417000 2.5 0.114 3.0 0.112
2019-04-07 20:21:02.293000 2.5 0.114 3.0 0.112
2019-04-07 20:31:04.099000 2.5 0.114 3.0 0.112
2019-04-07 20:41:05.915000 2.5 0.114 3.0 0.112
2019-04-07 20:51:06.681000 2.5 0.114 3.0 0.112
2019-04-07 21:01:08.947000 2.5 0.114 3.0 0.112
2019-04-07 21:11:10.613000 2.5 0.114 3.0 0.112
2019-04-07 21:21:12.559000 2.5 0.114 3.0 0.112
2019-04-07 21:31:14.615000 2.5 0.114 3.0 0.112
2019-04-07 21:41:16.241000 2.5 0.114 3.0 0.112
2019-04-07 21:51:18.747000 2.5 0.114 3.0 0.112
2019-04-07 22:01:20.043000 2.5 0.114 3.0 0.112
2019-04-07 22:11:22.149000 2.5 0.114 3.0 0.112
2019-04-07 22:21:24.265000 2.5 0.114 3.0 0.112
2019-04-07 22:31:25.701000 2.5 0.114 3.0 0.112
2019-04-07 22:41:27.647000 2.5 0.114 3.0 0.112
2019-04-07 22:51:29.523000 2.5 0.114 3.0 0.112
2019-04-07 23:01:31.009000 2.5 0.114 3.0 0.112
2019-04-07 23:11:33.715000 2.5 0.114 3.0 0.112
2019-04-07 23:21:35.931000 2.5 0.114 3.0 0.112
2019-04-07 23:31:38.227000 2.5 0.114 3.0 0.112
2019-04-07 23:41:39.613000 2.5 0.114 3.0 0.112
2019-04-07 23:51:41.369000 2.5 0.114 3.0 0.112
2019-04-08 00:01:42.965000 2.5 0.114 3.0 0.112
2019-04-08 00:11:44.201000 2.5 0.114 3.0 0.112
2019-04-08 00:21:46.377000 2.5 0.114 3.0 0.112
2019-04-08 00:31:48.433000 2.5 0.114 3.0 0.112
2019-04-08 00:41:50.439000 2.5 0.114 3.0 0.112
2019-04-08 00:51:52.255000 2.5 0.114 3.0 0.112
2019-04-08 01:01:54.731000 2.5 0.114 3.0 0.112
2019-04-08 01:11:56.637000 2.5 0.114 3.0 0.112
2019-04-08 01:21:58.383000 2.5 0.114 3.0 0.112
2019-04-08 01:32:00.939000 2.5 0.114 3.0 0.112
2019-04-08 01:42:03.005000 2.5 0.114 3.0 0.112
2019-04-08 01:52:05.391000 2.5 0.114 3.0 0.112
2019-04-08 02:02:06.237000 2.5 0.114 3.0 0.112
2019-04-08 02:12:08.223000 2.5 0.114 3.0 0.112
2019-04-08 02:22:08.519000 2.5 0.114 3.0 0.112
2019-04-08 02:32:10.575000 2.5 0.114 3.0 0.112
2019-04-08 02:42:12.171000 2.5 0.114 3.0 0.112
2019-04-08 02:52:12.547000 2.5 0.114 3.0 0.112
2019-04-08 03:02:14.033000 2.5 0.114 3.0 0.112
2019-04-08 03:12:15.631000 2.5 0.114 3.0 0.112
2019-04-08 03:22:17.951000 2.5 0.114 3.0 0.112
2019-04-08 03:32:19.400000 2.5 0.114 3.0 0.112
2019-04-08 03:42:22.265000 2.5 0.114 3.0 0.112
2019-04-08 03:52:23.021000 2.5 0.114 3.0 0.112
2019-04-08 04:02:24.857000 2.5 0.114 3.0 0.112
2019-04-08 04:12:26.343000 2.5 0.114 3.0 0.112
2019-04-08 04:22:27.689000 2.5 0.114 3.0 0.112
2019-04-08 04:32:29.325000 2.5 0.114 3.0 0.112
2019-04-08 04:42:30.821000 2.5 0.114 3.0 0.112
2019-04-08 04:52:32.257000 2.5 0.114 3.0 0.112
2019-04-08 05:02:34.613000 2.5 0.114 3.0 0.112
2019-04-08 05:12:36.819000 2.5 0.114 3.0 0.112
2019-04-08 05:22:38.875000 2.5 0.114 3.0 0.112
2019-04-08 05:32:41.381000 2.5 0.114 3.0 0.112
2019-04-08 05:42:43.147000 2.5 0.114 3.0 0.112
2019-04-08 05:52:45.253000 2.5 0.114 3.0 0.112
2019-04-08 06:02:46.369000 2.5 0.114 3.0 0.112
2019-04-08 06:12:49.225000 2.5 0.114 3.0 0.112
2019-04-08 06:22:50.961000 2.5 0.114 3.0 0.112
2019-04-08 06:32:53.367000 2.5 0.114 3.0 0.112
2019-04-08 06:42:55.193000 2.5 0.114 3.0 0.112
2019-04-08 06:52:57.189000 2.5 0.114 3.0 0.112
2019-04-08 07:02:59.705000 2.5 0.114 3.0 0.112
2019-04-08 07:13:02.191000 2.5 0.114 3.0 0.112
2019-04-08 07:23:04.017000 2.5 0.114 3.0 0.112
2019-04-08 07:33:06.673000 2.5 0.114 3.0 0.112
2019-04-08 07:43:08.839000 2.5 0.114 3.0 0.112
2019-04-08 07:53:11.215000 2.5 0.114 3.0 0.112
2019-04-08 08:03:12.901000 2.5 0.114 3.0 0.112
